,subscribed
2523,0
22145,0
37817,0
33308,0
29356,0
23332,0
38566,1
6695,0
41001,1
35817,0
7158,0
30790,0
14562,0
25657,0
9565,0
22411,1
29803,0
18362,0
13564,0
15734,0
15395,0
21450,0
14881,0
11930,1
40748,1
37493,0
9068,0
33895,0
27968,0
3368,0
39916,0
25185,0
657,0
4118,0
37208,1
19505,1
28149,0
38073,0
8830,0
14837,0
25532,0
24832,0
30738,0
394,0
37380,1
29198,1
25247,0
20626,0
29105,0
4856,0
38980,1
32668,0
27826,0
23349,0
24680,0
12483,0
20879,0
38535,1
28822,0
15793,0
7152,0
16703,0
26856,0
34089,0
32904,0
18663,0
16992,0
19955,0
12315,0
22036,0
8003,0
35543,0
17598,0
6047,0
8771,0
33341,0
28464,0
12110,0
40660,1
4209,0
17249,0
1011,0
8538,0
871,0
7027,0
22661,0
1438,0
2525,0
24372,0
8179,0
24457,0
2259,0
14477,1
396,0
40363,1
39441,0
34453,0
16246,0
2355,0
21793,0
30890,0
18537,0
27350,0
4962,0
21658,0
11245,0
397,0
3945,0
15214,1
10890,0
32289,1
40080,0
17588,0
32127,0
31002,0
31566,0
39888,0
14757,0
39695,1
28878,0
25661,0
29739,0
28845,0
25214,0
11663,0
34638,1
24491,0
24950,0
3219,0
11826,0
342,0
32154,0
32913,0
27848,0
18413,0
14145,0
39390,0
9247,0
13427,1
39288,1
30956,0
6650,0
35066,0
11743,0
37518,0
18583,0
8221,0
7819,0
4198,0
30488,0
35624,0
5962,0
19533,0
14041,0
3039,0
39067,1
38920,0
31088,0
37961,0
6348,0
17008,0
28537,0
3174,0
18712,0
30739,0
7587,0
8651,0
37555,1
29475,0
8893,0
11426,0
13293,0
7593,0
35754,0
18704,0
31028,0
3261,0
39037,0
19331,0
8689,0
2996,0
29180,0
10520,0
2072,0
20521,0
30622,0
5079,0
12453,0
13585,0
18547,0
13761,0
18404,0
37990,1
26807,0
15374,0
9953,0
16844,0
712,0
19983,0
6101,1
25759,0
29377,0
26678,1
2211,0
25484,0
25267,0
22066,0
29446,0
16716,0
25403,0
14288,0
16775,0
17344,0
37013,0
3308,0
25423,0
14235,0
27986,0
8166,0
13464,0
11610,0
16230,0
23935,0
2267,0
7635,0
29798,0
26913,0
39540,1
10916,0
7608,0
4067,0
25749,0
29784,0
19098,0
3069,0
21802,0
11218,0
9105,0
39512,0
13470,0
26970,0
607,0
24379,0
15718,0
32977,0
7482,0
40482,1
32703,0
26755,0
142,0
32653,0
19193,0
3083,0
22232,0
31947,0
2501,0
6544,0
36936,1
26522,0
12219,0
18523,0
37043,0
1462,0
16262,0
9659,0
4623,0
21657,0
10583,0
2264,0
35194,0
10512,0
19163,0
32045,0
37612,1
8789,0
27701,0
36153,0
17464,0
6648,0
19660,0
5507,0
41010,1
40444,1
37374,0
7339,0
3337,1
26423,0
22102,0
33989,0
13750,0
22869,0
16946,0
40471,1
39821,1
25975,0
16626,0
28835,0
9712,0
16228,0
23557,0
11645,0
9087,0
31405,0
33513,0
20105,0
39419,0
13144,0
28061,0
32408,0
5479,0
3208,0
15682,0
29149,0
18263,0
13691,0
26703,0
23048,0
39892,0
36369,0
1234,0
32320,0
40739,1
26419,0
34083,0
21991,0
32483,1
25825,0
13786,0
35422,0
30797,0
5062,0
21963,0
2929,0
40407,1
41075,0
9744,0
4960,0
29715,0
32058,0
37997,1
30833,0
35569,0
1142,0
10789,0
8499,1
10079,0
20901,1
10033,0
36471,1
23207,0
31147,0
16577,0
25133,0
14673,0
31718,0
35732,0
30869,0
27928,0
30620,0
29801,0
4684,0
10012,0
26305,0
39972,0
25353,0
26565,0
5613,0
7994,0
2770,0
12741,0
19997,0
38117,0
9338,0
8048,0
21416,0
9703,0
10482,0
26995,0
14927,0
25881,1
35881,1
3530,0
34288,0
4080,0
10212,0
10061,0
20009,0
37440,0
34295,0
6520,0
12656,0
37503,0
31625,0
20573,0
28245,0
31074,0
12290,0
8591,0
12724,0
6038,0
19015,0
13803,1
8502,0
2121,0
18579,0
27765,0
18798,0
38928,0
13952,1
36982,0
39096,1
31355,1
29057,0
20675,0
2521,0
31536,0
17113,0
33654,0
36798,0
30274,1
40133,1
8537,0
10281,0
29680,0
6855,0
22967,0
26016,0
14806,0
18695,0
24095,0
12388,0
27862,1
32246,1
16734,0
2973,0
10749,0
4232,0
39642,1
7283,0
15991,0
5547,0
35429,0
6585,0
5053,0
9914,0
33132,0
2125,0
9922,0
2747,0
11142,0
8430,0
13648,0
9118,0
19669,0
1638,0
25738,0
18782,0
24896,0
1654,1
27181,0
10946,0
30722,1
30954,0
25193,0
34919,0
14431,0
13964,0
17725,0
25054,0
27039,0
21911,0
10910,0
40605,0
2166,0
13879,0
31680,0
20302,0
37887,0
26491,0
39870,0
28871,0
15518,0
28421,0
22481,0
3790,0
37747,1
21612,0
22745,1
35745,0
15065,0
25052,0
7368,0
30538,1
16469,0
13348,0
7859,0
25418,0
35766,0
35351,0
18387,0
21544,0
3802,0
24290,0
28546,0
30360,1
4515,0
17642,0
10856,0
40913,1
37567,1
17888,0
11153,0
7840,0
30088,0
4710,0
6023,0
17522,0
34524,0
5649,0
34819,0
37474,1
28851,0
12321,0
8140,0
17013,0
40151,1
28879,0
24575,0
6136,0
5935,0
3176,0
27740,1
25597,0
31586,0
25015,0
22877,0
8909,1
16436,0
30882,0
37469,0
21857,0
1984,0
5684,0
7880,0
10497,0
27643,0
6628,0
34734,0
4831,0
68,0
3968,0
28134,0
29252,0
24931,0
28506,0
6168,0
29483,0
34506,0
36335,0
27601,0
26345,0
23343,0
34723,1
833,0
25911,0
10468,0
20222,0
27462,0
10695,0
26487,0
34599,0
14648,0
840,0
37510,0
36574,0
13738,0
39423,0
17829,0
14127,0
21796,0
25803,0
38282,0
2827,0
34183,0
27266,0
33448,0
5270,0
35897,0
6329,0
3058,0
31675,0
33636,0
32455,0
32517,0
30668,0
20052,0
9303,0
26718,0
8176,0
14574,0
13683,0
24652,0
32514,0
4675,1
20610,0
14284,0
12060,0
12407,0
3866,0
107,0
26687,0
25295,0
18516,0
29943,0
421,0
34275,0
11772,0
40147,1
35617,0
27864,0
7308,0
27543,0
25668,0
18997,0
32049,0
37785,1
8633,0
3645,0
12839,1
8970,0
20089,0
8069,0
14981,0
11215,0
13391,0
35534,0
40652,1
27519,0
4182,0
19,0
18225,0
23905,0
22261,0
2097,0
37662,0
31263,0
26216,0
17711,0
27672,0
7687,0
35079,1
29089,0
7039,0
25249,0
12475,0
15503,0
7475,1
30408,0
28389,1
29179,0
37873,0
29800,0
28069,0
21023,0
18435,0
32628,0
11060,0
28304,1
14859,1
39209,1
1380,0
1592,0
28847,0
15017,0
23574,0
35911,0
24820,0
25365,0
27922,0
23654,0
34604,0
12924,0
7478,0
39227,0
39660,1
40241,0
14206,0
7377,0
28615,1
38478,1
14968,0
29058,0
15213,0
27389,0
3923,0
8607,0
360,0
6464,0
34405,0
10189,0
36591,0
18576,0
31059,0
25706,1
32141,0
16177,0
10653,0
36278,1
35020,0
17064,1
1123,0
34747,0
37548,0
31354,0
30283,0
10232,0
37646,1
3168,0
27254,0
29847,0
9821,0
21834,0
6768,0
15348,1
8910,1
25059,0
7373,0
26102,0
32342,0
24385,0
40143,0
24578,0
17742,0
32444,0
39200,1
12273,0
12163,0
1672,0
3260,0
15326,0
15514,0
28953,0
8713,0
33828,0
2912,0
7998,0
34307,0
27816,1
25065,0
2693,0
736,0
19434,0
8741,0
34673,0
37981,1
7680,0
5061,0
1747,0
40813,0
29373,0
35845,0
31202,0
3819,0
30528,0
24563,0
37717,0
7153,0
14538,0
18083,0
37360,0
5716,0
30713,0
8583,0
38747,0
8851,0
33572,0
12581,0
16481,0
31783,0
5634,1
29111,0
3776,0
36273,0
19233,0
21307,0
575,0
37266,1
40465,1
28492,0
37497,0
24205,0
17142,0
11529,1
8394,0
12017,0
39135,1
12029,0
1952,0
1429,0
27646,0
23683,0
13385,0
21952,0
27618,0
19435,0
13323,0
19433,1
38312,0
38981,0
31584,0
37457,0
36567,0
27551,0
6397,0
3978,1
14869,0
6860,0
587,0
8257,0
19725,0
32273,0
7261,0
34719,0
12675,0
35783,0
27937,0
19935,0
10777,0
6656,0
14522,0
1964,0
32832,0
17254,0
41045,1
25038,0
24773,0
40816,0
39017,0
17613,0
3566,0
33476,0
26283,0
16191,0
2378,0
373,0
41057,0
9750,0
17792,0
5045,0
39545,1
5752,0
17281,0
11213,0
8307,0
11555,0
16322,0
12976,0
38367,0
26726,0
4382,0
29458,0
22616,0
12851,0
35198,0
15834,0
30737,0
6805,0
3213,0
1287,0
34679,0
19426,0
15839,0
15945,0
27302,0
25121,0
18151,0
24864,0
31924,0
2429,0
34228,0
12254,0
17443,1
11041,0
33083,0
19228,0
29852,0
13419,0
6790,0
30139,0
38611,0
16822,0
8027,0
28985,0
5330,0
33651,0
14242,0
37946,0
2881,0
39830,1
18254,1
12793,0
12007,0
30527,0
30667,0
25977,0
14607,0
11974,0
23543,0
31985,1
14689,0
40100,1
28598,0
5255,0
23156,0
37473,0
23748,0
38565,0
31507,0
15871,0
21403,0
27936,0
3157,0
15526,0
15424,1
28943,0
30476,0
1514,0
39447,1
25070,0
26374,0
35366,1
12447,0
38590,0
6352,0
17347,0
3761,0
25395,0
27567,0
14864,0
20362,1
14729,0
11995,0
25767,0
36138,1
14016,0
21223,0
21430,0
37837,0
30740,0
30819,0
33416,0
18551,0
16320,0
12222,0
25680,0
38857,0
32213,0
40667,1
9039,0
6902,0
8468,0
31011,0
20128,0
16860,0
3156,0
23614,0
8404,0
28876,0
40736,1
10581,0
35659,0
40220,0
4321,0
2473,0
31156,0
29134,0
4529,0
6379,0
1336,0
7675,0
3124,0
26043,0
37953,1
24648,0
10627,0
2213,0
20718,0
9013,0
26507,0
3224,0
30184,0
3017,0
17035,0
37291,0
30910,0
36384,0
4137,0
35496,0
17139,0
32969,0
13350,0
15205,0
16910,0
11183,0
8748,0
7908,0
23480,0
405,0
10082,0
23681,0
40347,1
21389,0
6050,0
17133,0
37706,0
9832,0
27164,0
36392,0
19517,0
1313,0
27699,0
12579,0
3824,0
1858,0
19694,0
15197,0
32247,0
16751,0
2218,0
33490,0
20340,0
22816,0
4546,0
7161,0
1365,0
28329,0
3464,0
39896,1
32670,0
33585,0
21842,0
32716,0
26972,0
15881,0
34036,1
33041,0
40279,1
17091,0
28920,0
25723,0
37481,0
11154,0
33632,0
29352,0
22296,0
39743,0
16494,0
25902,0
32925,0
7981,0
1488,0
9740,0
6261,0
6104,0
19172,0
40334,1
26889,0
25626,1
18069,0
492,0
39851,1
31307,0
28949,0
14124,0
13096,0
12842,0
27637,0
4264,0
40964,1
10442,0
6430,1
29052,0
31824,0
16550,0
7467,1
35488,0
32450,0
35282,0
3656,0
29773,0
10580,0
39807,0
27781,0
15356,0
26669,0
27199,0
286,1
21330,0
29858,0
23266,0
27167,1
2893,0
7831,0
9974,0
22653,0
1729,0
33535,0
25848,0
13968,0
20900,0
30051,1
24034,1
7063,0
38018,1
1585,0
27202,0
8623,0
14121,0
20751,0
29387,0
41022,1
24741,0
27139,0
5803,0
36995,1
25473,0
28580,0
40550,0
36651,0
23289,0
34790,0
24553,0
27285,0
2183,0
20250,0
16329,0
37216,1
6360,0
8592,0
26378,0
3960,0
1113,0
37253,0
2305,0
22210,1
434,0
24324,0
15668,0
1073,0
31187,0
26772,0
25673,0
4000,0
38157,0
6231,0
2888,0
39085,0
26251,0
18400,0
37836,0
29454,0
29769,0
2469,0
37101,0
11527,0
33483,0
3607,1
2027,0
12286,0
37431,0
25718,0
18279,0
30478,1
36047,1
10801,0
2528,0
11468,1
8191,0
32557,0
3048,0
35367,0
20893,0
21880,0
1961,0
7760,0
17314,0
1401,0
26540,0
18202,0
40534,0
20725,0
34545,0
18280,0
9022,0
37209,0
38884,0
32987,0
39680,1
1161,0
15447,1
2536,0
25727,0
11885,0
6294,0
22941,0
34303,0
34711,0
10007,0
36727,0
3626,0
10501,0
5185,0
605,0
6919,0
7925,0
33519,0
31762,1
3461,0
16466,0
17789,0
11381,0
20661,0
34562,0
36393,1
38425,0
37165,0
23171,0
9604,0
6364,0
39827,1
22871,0
11422,0
5414,0
23725,0
17662,0
15419,0
15688,0
28420,1
3986,0
4128,0
21500,0
36052,0
14391,0
6229,0
18940,0
13179,0
15136,0
9966,0
8902,0
28652,0
13656,0
14655,0
31097,0
1418,0
34973,0
28303,0
18632,0
4978,0
28744,0
40323,0
28774,0
39646,1
9906,0
3584,0
20087,0
13613,0
40979,0
39681,1
23893,0
37119,0
19980,0
38697,0
33541,0
39652,1
23539,0
17677,0
1078,1
15697,0
3476,0
3669,0
40611,1
25804,0
23966,0
2389,0
6525,0
30587,1
23963,0
19125,0
22475,0
24085,0
6456,0
21974,1
3787,0
36309,0
5692,0
8696,0
33936,0
18074,0
12743,0
34730,1
7992,0
32771,0
11914,0
34487,0
32561,0
14857,0
24451,0
39358,0
7575,0
6981,0
41062,1
2974,0
25821,1
31267,0
25982,0
1122,0
31552,0
13639,0
29806,0
36127,0
24828,0
18585,0
7151,0
22579,0
31005,0
35355,0
39231,0
23292,0
38746,0
29478,0
5162,0
3522,0
21433,0
1498,0
29931,0
11725,0
29598,1
18221,0
29007,0
16215,0
9347,0
15683,0
16978,0
23948,0
40254,0
25060,0
18786,0
39676,1
78,0
10191,0
30552,0
26512,1
14502,0
34626,0
39276,1
25067,0
10508,0
27930,1
8139,0
35490,0
12434,0
14479,0
11562,0
30546,0
27888,1
12216,0
72,0
9603,0
31181,0
41044,0
13778,0
6862,0
11546,1
18927,0
33480,0
17659,0
16700,0
31032,0
28739,0
2734,0
29649,0
14872,0
1740,0
26914,0
9358,0
13112,0
19946,1
38103,0
29095,0
110,0
36124,0
16911,0
31787,0
18102,0
28010,0
3127,0
19456,0
39,0
37389,0
26998,0
3894,0
30348,1
34777,0
10817,0
31743,0
27444,0
5957,0
8872,0
37735,0
40712,1
6513,0
37987,1
32065,0
29207,0
12460,0
27470,0
40500,0
36071,1
24097,0
6114,0
24127,0
26137,0
7477,0
12567,0
1416,0
30142,0
10477,0
30313,0
8372,0
21018,0
20733,0
24317,1
8552,0
35896,0
1857,0
608,0
39074,0
27306,0
7891,0
28831,0
9771,0
35655,0
32162,0
23880,0
15494,0
38430,1
26665,1
6968,0
26149,0
18520,0
8425,0
20014,0
16016,0
36201,0
30346,0
23254,0
15913,0
6423,0
9630,0
20453,0
17831,0
39280,0
2250,0
33658,0
31841,0
38688,0
22399,0
14656,0
25135,0
27321,0
11807,0
1291,0
10455,0
35937,0
16886,0
26027,0
13004,0
31847,0
21806,0
26328,0
22164,0
9253,1
39043,0
19394,0
12377,0
30942,0
25872,0
36715,0
19493,0
40947,0
32955,0
10343,0
36963,1
28701,0
11933,1
22912,0
31917,0
8546,0
14571,1
40049,1
30074,0
21646,0
34878,0
32617,0
36319,1
1876,0
32481,0
22420,0
37200,0
13433,0
783,0
16446,1
35386,0
3321,0
40112,1
30205,1
19316,1
26261,0
39858,0
3204,0
30644,0
26721,0
16459,0
37183,1
31816,0
30670,0
29879,0
12550,0
27284,0
6779,0
33116,1
20446,0
32416,0
19860,1
17539,0
33186,0
4320,0
19659,0
17680,0
30033,1
1824,0
10662,0
6435,0
35428,0
18366,0
12312,0
5867,0
15852,0
18205,0
28510,0
13163,0
19563,0
27829,0
30035,1
14888,0
33005,0
19174,0
19069,0
39413,0
35446,0
30805,0
40552,0
19050,0
22305,0
21093,1
26515,0
2854,0
4291,0
8422,0
5064,0
31520,0
26864,0
18915,0
12688,0
3300,0
40023,0
13819,0
679,0
17424,0
2864,0
27693,1
19454,0
10846,0
7132,1
3874,0
15259,0
29020,0
34817,0
38204,0
32261,0
10545,0
5465,0
37112,1
21890,0
40718,1
5234,0
40708,0
13009,0
2758,0
8503,0
39938,1
36028,0
16842,0
4380,0
21579,0
2311,0
25910,0
8634,0
22389,0
27059,0
36178,0
16942,0
14157,0
32473,0
8446,0
31303,0
6936,0
29254,0
39711,1
24159,0
37816,1
4501,0
17798,0
30303,0
14796,0
5158,0
14447,0
24885,0
9431,0
963,0
23477,0
36431,1
10793,0
29013,0
20213,0
34495,0
29415,0
40293,1
11377,0
100,0
39151,1
9097,0
36580,0
18371,0
38748,1
30968,0
25990,0
15291,0
27797,0
37070,0
19292,0
36670,0
34255,0
33309,0
11079,0
31514,0
22643,0
34257,0
13862,0
25062,0
19952,0
12631,0
26121,0
8070,0
34350,1
29402,0
20699,0
32812,0
14482,0
17280,0
34012,0
30350,1
23655,0
2856,0
796,0
818,0
26356,0
40384,1
36692,0
13174,0
28458,1
33160,0
27865,1
34041,0
7042,0
27041,0
11646,0
31960,0
21019,0
9249,0
22937,0
22597,0
27590,0
8767,0
22472,0
1137,0
2105,0
9009,0
29248,0
32066,0
11675,0
10651,0
40226,0
37008,0
28919,0
419,0
29287,0
14640,0
4898,0
12238,0
10360,0
9017,0
28030,0
2951,0
19109,0
30899,0
305,0
38309,1
2022,0
37461,0
38583,1
15296,0
14790,1
21571,0
16955,0
16176,0
19553,0
1390,0
23150,1
24892,1
16302,0
36733,1
939,0
13159,0
31144,0
35345,0
18964,0
3162,0
28101,0
25711,0
34016,0
37375,0
20435,0
33226,0
26059,0
4837,0
10755,0
10799,0
40458,0
4525,0
35742,0
16060,0
26937,0
38274,0
18998,1
24915,0
10608,0
387,0
30122,1
25665,0
25433,0
5603,0
39073,1
14963,0
35639,0
10184,0
19318,0
40916,1
27755,1
21045,0
17129,0
16010,0
7286,1
24241,0
2709,0
4661,0
42,0
6250,0
39620,1
18467,0
5300,0
23771,0
40322,0
2174,0
40759,1
25733,0
16219,0
37034,0
16171,0
20,0
26624,0
15384,0
33827,0
10647,0
32593,0
3653,0
28474,1
8111,0
20869,0
4761,0
32167,0
40032,1
39811,1
19600,0
41143,1
9867,0
7707,0
33704,1
23823,0
35086,0
27552,1
16346,0
21945,0
21364,0
26159,0
40396,0
26131,0
24699,0
37476,0
33222,0
26777,0
22557,0
31853,0
29596,0
39351,0
36627,1
33855,0
646,0
5646,0
31338,0
12301,0
23833,0
36876,1
28161,0
9523,0
3570,0
17652,0
22535,0
36817,1
17403,0
23965,0
34647,0
26287,0
21230,0
21754,0
20492,0
30752,0
22918,0
28763,0
26593,0
24827,0
24132,0
17579,0
5189,0
11021,0
16807,0
3063,0
2721,0
35035,1
17467,0
28572,0
11577,0
1293,0
34721,1
34290,0
8420,0
34713,0
13013,0
10762,0
15923,0
8534,0
9310,0
8948,0
5715,0
30767,0
27542,0
2794,0
16633,0
27100,0
27570,0
31593,0
23275,0
9322,0
29271,0
11185,0
36830,0
1150,0
30705,0
21001,1
39028,1
40794,0
33604,0
31714,0
22716,1
32750,0
13135,0
10591,0
23877,0
21581,0
6548,0
34593,1
11884,0
8026,0
8341,0
20280,0
25076,0
2114,0
24286,0
40912,1
39319,0
10254,0
1800,0
2656,0
26830,0
36212,0
40157,0
22497,0
24720,0
23941,0
36545,0
15731,0
8205,0
25278,0
9765,0
12624,0
31245,0
12775,0
504,1
14051,0
29607,0
35549,0
30604,0
26905,0
28409,0
24508,0
14759,0
27030,0
34096,0
37475,0
36083,0
8919,0
21665,0
23982,0
37586,0
21902,1
31380,0
16444,0
29488,0
12282,0
1032,0
27187,0
38506,0
30405,1
33758,0
5197,0
26044,0
26409,0
15721,0
4038,0
33325,0
20984,0
40135,1
13029,0
37509,1
22394,0
40902,0
39604,0
37021,1
25161,0
30016,1
318,0
22364,0
21406,0
28785,0
26587,0
38105,0
3381,0
27965,0
16089,0
35009,0
6165,0
20413,0
17813,0
11895,0
31431,0
36294,0
41131,1
32022,0
38141,0
35627,0
13123,0
40438,1
1874,0
15273,0
3298,0
40711,1
25093,0
27574,0
3834,0
38219,1
19258,0
21337,0
28556,0
32924,0
38288,0
31592,0
28392,0
1169,0
22784,0
19308,0
15632,0
16503,0
4811,0
27631,0
39990,0
20950,0
13074,0
34797,0
18880,0
35491,0
28683,0
40268,1
7267,0
14094,0
10010,0
18610,0
36970,1
30503,0
34004,1
39232,0
30654,0
37232,0
32490,0
34852,0
28437,0
27500,0
2467,0
36746,1
15541,0
27075,0
36418,1
35619,0
28818,0
27689,1
20556,0
18408,0
35195,0
17952,0
29282,0
14553,0
31809,0
36032,0
6798,0
14488,0
3025,0
37313,0
35674,0
33255,0
31892,0
38285,0
28184,0
9618,0
5304,0
22149,0
7416,1
19407,0
36439,0
21412,0
4659,0
11523,0
31827,0
11780,0
13395,0
28614,0
9435,0
9231,0
9,0
806,0
15523,0
23784,0
29155,0
12383,1
1265,0
26364,0
1277,0
25018,0
33882,0
17102,0
38647,0
35938,0
1534,0
6485,0
13741,0
4718,1
22987,1
13706,1
1870,0
10127,0
15311,1
33508,0
37968,0
19843,0
26740,0
12881,0
17438,0
14947,0
37512,0
14498,0
8672,0
10268,0
25044,0
27394,0
21247,0
24031,0
306,0
1681,0
27793,0
11798,0
19613,0
16289,0
22992,0
33225,0
16432,1
29844,0
32003,0
14287,0
14091,0
26408,0
22552,0
35170,0
13674,0
8280,0
19938,0
24053,0
36983,0
16784,0
10925,0
26979,0
36834,0
31993,0
21675,0
34124,0
25513,0
6996,0
36193,0
35864,0
19377,0
32838,0
19128,0
16816,0
8529,0
32582,0
18156,0
11317,0
27489,0
38427,0
18255,0
20127,0
8730,0
28634,0
31398,0
23290,0
28939,0
35163,0
22691,0
39092,0
25109,0
20797,0
32775,0
33326,0
9083,0
18350,0
25729,0
19496,0
10304,0
33550,1
16317,1
19749,0
22048,0
25458,0
30064,1
14727,0
2842,0
30632,1
24960,0
19469,0
20273,0
4059,0
9394,0
35095,0
21696,0
11969,0
33336,0
18623,0
30672,0
2561,0
6265,0
24325,0
2598,0
22259,1
11044,0
23003,0
23166,0
6894,0
33497,1
19106,0
23473,0
16636,0
18473,0
40507,0
19661,0
11450,0
20211,0
14189,0
27280,0
12230,0
19190,0
8254,0
20587,0
30718,0
12778,0
31655,0
40932,0
1589,0
25226,0
18192,0
29432,0
15289,1
4507,0
32571,0
36290,0
7257,0
11965,0
21550,0
23069,0
27172,0
2877,0
39532,0
35589,0
12605,0
18253,0
8783,0
24677,0
12601,1
36782,1
36708,1
29790,0
37757,0
28754,1
27995,0
14861,0
12338,0
23419,0
31856,0
1395,1
29750,0
32818,0
7863,0
40504,0
19554,0
23568,0
19024,0
34857,0
19366,0
8640,1
14914,1
25369,0
40503,0
7250,0
10025,0
25425,0
36069,0
27579,1
2820,0
35875,1
22354,0
11413,0
13168,0
41026,1
23552,0
5830,0
23585,0
28608,0
14496,0
6865,0
19571,0
22655,0
1953,0
6192,0
11104,0
546,0
40468,1
40832,0
27460,0
22705,0
18358,0
39702,1
39399,0
33907,0
7338,0
8114,0
1790,1
15382,1
40132,0
37840,1
25644,0
5591,0
7165,0
12256,0
622,0
22301,0
32023,0
36016,0
40244,0
30281,0
1466,0
32973,0
15237,0
22257,1
13341,0
19755,0
20683,0
1746,0
33119,0
17097,0
39439,1
21056,1
9837,1
943,0
23768,0
700,0
36383,0
17261,1
25836,0
30886,0
35502,0
29067,0
1141,0
32700,0
864,0
15626,0
35926,0
2037,0
17264,0
30892,0
22995,0
12689,0
2465,0
30134,1
32299,0
18912,0
37129,0
4787,0
15023,0
31555,0
11622,0
39460,1
32357,0
224,0
13785,1
20088,0
3111,0
5608,0
35286,0
4502,0
30270,1
12735,0
20848,0
17218,0
9691,0
12195,0
18064,0
5324,0
28568,0
32074,0
12777,0
1744,0
25315,0
16724,0
39426,0
9977,0
12293,0
19862,0
28256,0
28934,0
25087,0
39987,0
39625,0
6196,0
24625,0
20696,0
14698,0
40862,0
35561,0
15880,0
19757,0
25346,0
37741,1
9090,0
39337,0
29307,0
17056,0
26518,0
5302,0
35481,0
1249,0
37385,0
36477,1
3638,0
26667,0
39477,0
19503,0
21255,0
5084,0
30610,0
6845,0
1042,0
3397,0
28357,0
18099,0
1743,0
17356,0
4614,0
16105,0
11279,0
12868,0
12679,0
14176,0
5482,0
12212,0
35084,0
28040,0
16419,0
32563,0
19790,0
21747,0
29605,0
20731,0
26942,0
2032,0
31410,0
21960,0
16399,0
24965,0
13059,0
38849,0
34312,0
38435,0
16552,0
31644,0
8380,0
6592,0
17775,0
21408,0
32841,0
33921,0
28196,1
35699,0
39322,1
10324,0
22148,0
22776,1
649,0
40264,1
16081,0
27378,0
728,0
16275,0
38203,0
35400,0
26949,0
32829,0
25140,0
23198,0
29181,0
39582,1
35842,0
26308,0
13265,1
40400,1
32216,0
28654,0
16995,0
6921,0
22910,0
15593,0
28544,0
27028,0
17058,0
7241,0
32738,0
7657,0
35412,0
17406,0
13729,0
197,0
17211,0
37142,0
18796,0
40716,1
1883,0
34567,0
40897,1
13435,0
33549,0
9214,0
18708,0
19009,0
10021,0
13423,0
16098,0
627,0
14197,0
11991,0
19136,0
38040,1
32696,0
2089,0
8988,0
16562,0
12499,0
25808,0
35117,0
37979,1
11221,0
19071,0
39516,0
6811,0
37664,0
40972,0
34442,0
39823,0
1581,0
32567,0
15835,0
21969,0
40911,1
11009,1
1606,0
692,0
8178,0
25471,0
9274,0
31907,0
40852,1
28824,0
34556,0
11956,0
40512,0
31840,0
27024,0
25366,0
8547,0
19699,0
36281,0
15971,0
8780,0
20680,0
37150,1
12088,0
37171,0
155,0
21679,0
24455,0
15782,1
28611,0
1862,0
36389,0
40870,0
17910,0
19375,0
20449,0
30856,0
15507,0
37911,1
12196,0
18790,0
10763,0
41017,1
33499,0
40172,1
7535,0
24246,0
26621,0
32860,0
29025,0
21725,0
25205,0
8469,0
9491,0
16095,0
27514,0
5320,0
37376,0
32359,0
4395,0
26848,0
28679,0
11640,0
3545,0
3287,0
16536,0
16931,0
8545,0
16109,0
38982,0
2548,0
23562,0
28896,0
1382,0
17450,1
36388,0
17030,0
30666,0
5262,0
17776,0
10940,0
35293,0
41049,1
19468,1
34504,0
37885,0
34071,0
36905,0
22161,0
20475,0
37772,0
37076,1
40959,1
20050,0
3830,0
10348,0
4424,0
30779,0
32210,0
15666,0
28645,0
10248,0
33784,1
7291,0
9129,0
2416,1
5059,0
2813,0
31740,0
28624,0
18014,0
4540,0
20955,0
1164,0
9101,0
27449,0
13918,0
34015,0
30089,1
13665,0
15438,0
30649,0
12410,0
30531,0
17108,0
21218,0
5841,0
11868,0
14568,0
22343,0
26095,0
633,0
19105,0
20570,0
2699,0
13479,0
35202,0
27758,1
14037,0
33315,0
30689,0
41004,1
3738,0
40672,1
5443,0
28208,0
30894,0
6966,0
12344,0
611,0
40628,1
28804,0
436,0
27384,0
28722,0
34281,0
32535,0
25936,0
5533,0
2056,0
21695,0
40295,0
36861,0
18187,0
4739,0
15759,0
22833,0
28748,0
1885,0
27686,1
9497,0
16598,1
21341,0
30418,0
17402,0
17983,0
17061,0
36735,1
7088,0
22182,1
11056,0
23471,0
10959,0
29684,0
10656,1
33740,0
7087,0
19115,0
5268,0
26179,0
34922,0
37958,0
5469,0
19880,0
25562,0
28483,1
36093,0
2172,0
37480,1
31966,0
22023,0
17845,0
32088,0
4265,0
23639,0
25864,0
31940,0
38499,1
40562,0
31166,0
12754,1
28262,0
1676,0
38398,1
5555,0
15280,0
30902,0
19036,0
24816,0
26892,0
40868,1
8101,0
40776,1
38632,0
2284,0
23651,0
21142,0
8097,0
39366,0
13507,0
6447,0
24527,0
32392,0
19929,0
24866,0
38813,0
21583,0
30317,1
38967,0
31462,0
24632,0
778,0
38278,0
34467,0
35888,0
24779,0
11176,0
12124,0
6060,0
5450,0
19897,0
25535,0
15968,0
37442,1
31317,0
36049,1
12568,0
39668,0
23849,0
36642,1
9812,0
14017,0
12555,0
5376,0
2643,0
13978,0
593,0
30922,0
21071,0
22931,0
28146,0
21752,0
33817,0
38832,0
2729,0
